ID;Datetime;Likes;Content
1587121960089432064;2022-10-31 16:38:57+00:00;50;Hari ini merupakan hari pertama dari dua hari rangkaian acara Policy Dialogue. Pada hari ini terdapat 4 sesi utama. Sesi 1 dgn topik “A World in Converging Crises: What are We Facing? What to Expect?, sesi 2 dgn topik “The Energy Crisis, Climate Change and Net Zero Commitments”.
1587121957530923009;2022-10-31 16:38:56+00:00;44;Hadir pula mantan Kanselir Austria, Sekjen OECD, Wakil Menteri Luar Negeri Jerman, hadir secara online Sekjen PBB, serta para mantan kepala negara lainnya, baik dari negara2 maju, maupun berkembang.
1587121954980786176;2022-10-31 16:38:56+00:00;48;"Acara ini dihadiri mantan Presiden Slovania Danilo Türk yg jg Presiden Club de Madrid saat ini, mantan Presiden Meksiko, Jerman &amp; Bolivia. Mantan Perdana Menteri Senegal, Inggris, Selandia Baru &amp; Italia."
1587121952346755073;2022-10-31 16:38:55+00:00;55;"Sbg Direktur Eksekutif TYI, sy berkesempatan utk  mendengarkan &amp; berdiskusi dgn para mantan pemimpin dunia yg tergabung dlm Club de Madrid. Pak @SBYudhoyono sbg Presiden ke-6 RI jg anggota Club de Madrid &amp; Chairman TYI memberikan Opening Remarks &amp; jadi panelis utama dlm sesi 1"
1587121950425767936;2022-10-31 16:38:54+00:00;882;"Hari ini, sy mengikuti Annual Policy Dialogue yg diselenggarakan Club de Madrid, bekerjasama dgn Liz-Mohn Center, @YudhoyonoInst &amp; Kantor Luar Negeri Federal Jerman. TYI menjadi partner &amp; Co-Host dlm acara 2022 Berlin Policy Dialogue: Leading in a World of Converging Crises ini. https://t.co/XGDIlOM2ob"
1586681893978005505;2022-10-30 11:30:17+00:00;321;Di sela-sela perjalanan, kalau melihat ada pemandangan indah kami langsung berhenti sejenak untuk foto-foto. Beliau sengaja capture foto pemandangan ini untuk dijadikan inspirasi melukis. Quality time with my father indeed.
1586681847458979842;2022-10-30 11:30:06+00:00;4019;Momen favorit saya kalau lagi menemani Pak SBY salah satunya saat menemani beliau mengambil foto dgn handphone pribadinya. Saat ini kami sedang di Jerman, akan menghadiri konferensi internasional. https://t.co/5D1X3s6mgi
1586645975774679041;2022-10-30 09:07:33+00:00;309;Terima kasih teman2 Demokrat Kaltim. Senang sekali melihat kader kader muda yg begitu semangat membantu masyarakat. Semoga bantuan bersih2 rumah ibadah ini dpt bermanfaat dan kegiatan positif seperti ini bisa terus dilanjutkan. Salam saya utk warga di sana 🙏🏻 https://t.co/3sf3xAgzcc
1586250983700852737;2022-10-29 06:58:00+00:00;1054;Dalam sebuah kepemimpinan, selalu dibutuhkan sahabat yg selalu mendampingi. Sekjen, adl teman diskusi, partner jg mentor saya dlm berpolitik. Senang bisa saling menguatkan dlm menjalankan organisasi @PDemokrat. Mohon doanya agar kita selalu kompak, membawa Demokrat maju ke depan https://t.co/SOFJr0zBcS
1585879783078236160;2022-10-28 06:22:59+00:00;1101;Teman - teman, seperti biasa di hari #jumatberkah, saya akan mempromosikan produk UMKM teman2. Silahkan reply tweet di bawah ini, Insya Allah akan saya bantu retweet satu per satu.
1585813986888790016;2022-10-28 02:01:32+00:00;224;"Terima kasih teman2 Demokrat Kalbar yg selalu peduli &amp; sigap membantu sesama. Semoga bantuan yg diberikan dpt bermanfaat utk para korban. Salam saya utk warga Ketapang, semoga banjir segera surut &amp; seluruhnya dalam keadaan sehat. Aamiin https://t.co/5kFSrVvZBL"
1585813827119353857;2022-10-28 02:00:54+00:00;254;Semangat terus teman2 Demokrat Sumut utk mensosialisasikan pentingnya pendidikan politik kepada para generasi muda. Semoga dapat diberlakukan pula di daerah2 lainnya. Salam saya utk para mahasiswa/i Unimed, kapan2 kita diskusi bersama ya https://t.co/1zcG2FeEEy
1585264134030995456;2022-10-26 13:36:36+00:00;127;"Menjawab pertanyaan terkait koalisi &amp; deklarasi capres/cawapres, saya katakan, tentu menunggu &amp; melihat momentum. Kami tidak ingin tergesa-gesa, karena yg lebih baik adl kita benar2 solid &amp; maju, berlari bersama, bukan berhenti atau mundur ke belakang."
1585264127961755648;2022-10-26 13:36:35+00:00;119;"Kami sepakat, kita harus selalu membangun komunikasi yg baik, bersinergi &amp; berkolaborasi. Hasilnya pasti jauh lebih bagus. Makin kompak dan makin solid, makin bagus. Semua ini adalah ikhtiar kami dalam menghadirkan gagasan-gagasan terbaik dan berkontribusi dalam membangun negeri"
1585264124287627266;2022-10-26 13:36:34+00:00;80;"Paling bertemu di acara pernikahan/kegiatan seremonial lainnya. Hari ini, kebetulan kami bs berdiskusi berbagai substansi sambil makan siang, dlm suasana santai. Tdk hanya masalah Indonesia &amp; dunia hari ini, tp kita jg berbicara, apa yg bisa kita lakukan bersama2 ke depan"
1585264120810467328;2022-10-26 13:36:33+00:00;106;Kata pak Surya, “Makan makanan sehat”. Tapi selama ini, kami hampir tidak pernah mempublikasikan hal ini. Bbrp pekan terakhir, karena kesibukan masing-masing, saya memang jarang ngobrol intensif dengan Pak Surya. Kami sering bertemu tapi tidak sempat bicara panjang lebar.
1585264117933219849;2022-10-26 13:36:33+00:00;1574;"Siang tadi, saya dihampiri para wartawan usai makan siang dengan Pak Surya Paloh. Kami berdua agak kaget jg melihat kehadiran &amp; keuletan para awak media ini mencari berita. Kami berdua ditemani para sahabat, memang beberapa kali melakukan kegiatan makan siang ini secara internal https://t.co/KNIw6LUsvz"
1585113682803294208;2022-10-26 03:38:46+00:00;171;"Tak lupa, sbg warga ibukota, saya mengucapkan terima kasih kpd Mas Anies atas segala pencapaian dan pengabdiannya sbg Gubernur DKI Jakarta (2017-2022).

Sehat dan Sukses selalu Mas."
