ID;Datetime;Username;Content
1595572697832239104;2022-11-24 00:19:10+00:00;dndtirani;"Iriana Belum Lapor, Bareskrim Tak Bisa Main Tangkap Akun Twitter KoprofilJati Meski Temukan Unsur Pidana | 
Jokowi Azab Cebong Gempa Cianjur BPJS Pray For Cianjur Ozil Spanyol One Love #GempaBumi #FIFAWorldCup #BuzzeRp_SampahPeradaban #AniesPresiden2024 https://t.co/sHP9F89LNp"
1595572605884698624;2022-11-24 00:18:48+00:00;dndtirani;"(Video) Relawan FPI dkk Evakuasi Jenazah Korban Gempa yang Tertimpa Bangunan di Desa Benjot Cugenang  | 
Jokowi Azab Cebong Gempa Cianjur BPJS Pray For Cianjur Ozil Spanyol One Love #GempaBumi #FIFAWorldCup #BuzzeRp_SampahPeradaban #AniesPresiden2024 https://t.co/zD3WFW99uG"
1595572480592445446;2022-11-24 00:18:18+00:00;dndtirani;"Ketua PPP Aceh: Silakan Kader Dukung Anies, Ini Hak Arus Bawah | 
Jokowi Azab Cebong Gempa Cianjur BPJS Pray For Cianjur Ozil Spanyol One Love #GempaBumi #FIFAWorldCup #BuzzeRp_SampahPeradaban #AniesPresiden2024 #المانيا_اليابان #THEDREAMSHOW2_in_JAPAN https://t.co/bBpFolP2FM"
1595572345087066113;2022-11-24 00:17:46+00:00;dndtirani;"Gugatan UU Terkait Masa Jabatan Presiden dan Wapres Ditolak MK | 
Jokowi Azab Cebong Gempa Cianjur BPJS Pray For Cianjur Ozil Spanyol One Love #GempaBumi #FIFAWorldCup #BuzzeRp_SampahPeradaban #AniesPresiden2024 #المانيا_اليابان #THEDREAMSHOW2_in_JAPAN https://t.co/loKFU2xfQN"
1595572226761555970;2022-11-24 00:17:17+00:00;dndtirani;"Semua Pemain Arab Saudi Dapat Hadiah Rolls Royce Phantom Seharga Rp8 Miliar Usai Kalahkan Argentina | 
Jokowi Azab Cebong Gempa Cianjur BPJS Pray For Cianjur Ozil Spanyol One Love #GempaBumi #FIFAWorldCup #BuzzeRp_SampahPeradaban #AniesPresiden2024 https://t.co/Ag4NuVwlMx"
1595572123187445761;2022-11-24 00:16:53+00:00;dndtirani;"Budi Dalton, Sule, hingga Mang Saswi, Dipolisikan Atas Dugaan Penistaan Agama | 
Jokowi Azab Cebong Gempa Cianjur BPJS Pray For Cianjur Ozil Spanyol One Love #GempaBumi #FIFAWorldCup #BuzzeRp_SampahPeradaban #AniesPresiden2024 #THEDREAMSHOW2_in_JAPAN https://t.co/XWJEZkXEjw"
1595572027955769345;2022-11-24 00:16:30+00:00;dndtirani;"Muhyiddin Yassin Tolak Permintaan Raja Malaysia Beraliansi dengan Pakatan Harapan | 
Jokowi Azab Cebong Gempa Cianjur BPJS Pray For Cianjur Ozil Spanyol One Love #GempaBumi #FIFAWorldCup #BuzzeRp_SampahPeradaban #AniesPresiden2024 #THEDREAMSHOW2_in_JAPAN https://t.co/Yc1pMeY7fn"
1595571931734241283;2022-11-24 00:16:07+00:00;dndtirani;"(Video) Relawan HILMI FPI Jabar Makamkan Korban Gempa Bumi Cianjur di Desa Genjot, Cugenang  |
Jokowi Azab Cebong Gempa Cianjur BPJS Pray For Cianjur Ozil Spanyol One Love #GempaBumi #FIFAWorldCup #BuzzeRp_SampahPeradaban #AniesPresiden2024 #PrayForCianjur https://t.co/bbajllX8cD"
1595571797541670913;2022-11-24 00:15:35+00:00;dndtirani;"PPATK Ungkap Ada Uang Ratusan Triliun yang Masuk ke RI, Tapi Tidak Dilaporkan | 
Jokowi Azab Cebong Gempa Cianjur BPJS Pray For Cianjur Ozil Spanyol One Love #GempaBumi #FIFAWorldCup #BuzzeRp_SampahPeradaban #AniesPresiden2024 #THEDREAMSHOW2_in_JAPAN https://t.co/5gDu8sEf4K"
1595571528615489541;2022-11-24 00:14:31+00:00;dndtirani;"Mangkir dari Panggilan Saksi di Persidangan Tipikor, Mantan KSAU Agus Supriatna Mulai Menghilang | 
Jokowi Azab Cebong Gempa Cianjur BPJS Pray For Cianjur Ozil Spanyol One Love #GempaBumi #FIFAWorldCup #BuzzeRp_SampahPeradaban #AniesPresiden2024 #Japan https://t.co/A4DtY0niUw"
1595571365406740480;2022-11-24 00:13:52+00:00;dndtirani;"Jokowi Resmi Usul KSAL Laksamana Yudo Margono Jadi Panglima TNI, Hanya Menjabat Setahun | 
Jokowi Azab Cebong Gempa  BPJS Pray For Cianjur Ozil Spanyol One Love #GempaBumi #FIFAWorldCup #BuzzeRp_SampahPeradaban #AniesPresiden2024 #THEDREAMSHOW2_in_JAPAN https://t.co/rF3DoLq74n"
1595571261698367489;2022-11-24 00:13:27+00:00;dndtirani;"(Video) Relawan HILMI FPI Jabar dkk Evakuasi Seorang Nenek 70 Tahun Korban Gempa di Cianjur | 
Jokowi Azab Cebong Gempa Cianjur BPJS Pray For Cianjur Ozil Spanyol One Love #GempaBumi #FIFAWorldCup #BuzzeRp_SampahPeradaban #AniesPresiden2024 #المغرب_كرواتيا https://t.co/GPEPPKHkY5"
1595571127019274241;2022-11-24 00:12:55+00:00;dndtirani;"Gusar Cak Imin Karena Ganjar, Kemesraan Seumur Jagung PKB-Gerindra Terancam Bubar | 
Jokowi Azab Cebong Gempa Cianjur BPJS Pray For Cianjur Ozil Spanyol One Love #GempaBumi #FIFAWorldCup #BuzzeRp_SampahPeradaban #AniesPresiden2024 #THEDREAMSHOW2_in_JAPAN https://t.co/dg63KcaFOK"
1595571017224978432;2022-11-24 00:12:29+00:00;dndtirani;"Wow.. Raja Salman Umumkan Libur Nasional Usai Arab Saudi Kalahkan Argentina 2-1 di Piala Dunia Qatar  | 
Jokowi Azab Cebong Gempa Cianjur BPJS Pray For Cianjur Ozil Spanyol One Love #GempaBumi #FIFAWorldCup #BuzzeRp_SampahPeradaban #AniesPresiden2024 https://t.co/iiIZzkT5ez"
1595570164141273088;2022-11-24 00:09:06+00:00;dndtirani;"(Video) Relawan FPI dan PA 212 Temukan dan Evakuasi Jenazah Korban Gempa di Desa Nanggarak Cianjur  | 
Jokowi Azab Cebong Gempa Cianjur BPJS Pray For Cianjur Ozil Spanyol One Love #GempaBumi #FIFAWorldCup #BuzzeRp_SampahPeradaban #AniesPresiden2024 https://t.co/RYZluhOfWa"
