ID;Datetime;Likes;Content;clean_text
1565263692031492096;2022-09-01 09:02:00+00:00;341;"Innalillahi wa inna ilaihi rajiun. Turut berduka cita atas kejadian yg menimpa warga &amp; siswa SD Kota Baru II &amp; III Bekasi. Sbg orang tua, tak terbayangkan rasanya kehilangan buah hati dgn cara seperti ini. Semoga keluarga yg ditinggalkan diberi kekuatan.

https://t.co/IR3o6ASyBQ";innalillahi wa inna ilaihi rajiun berduka cita kejadian yg menimpa warga siswa sd kota ii iii bekasi sbg tua terbayangkan kehilangan buah hati dgn semoga keluarga yg ditinggalkan kekuatan
1565240836589486080;2022-09-01 07:31:10+00:00;1;@heripengampiran Saya ambil jurusan Pengembangan Sumber Daya Manusia, mas. Terima kasih doanya ya 🙏;ambil jurusan pengembangan sumber daya manusia mas terima kasih doanya 🙏
1565240715093118977;2022-09-01 07:30:41+00:00;1;@SonyArekSby Dalam rangka menyambut HUT @PDemokrat ke-21, banyak kader2 daerah yg melaksanakan lomba serupa di wilayahnya masing2. Insya Allah jika antusiasmenya besar, akan dijadikan program rutin 🙂;rangka menyambut hut daerah yg melaksanakan lomba wilayahnya insya allah antusiasmenya dijadikan program rutin 🙂
1565240381402673153;2022-09-01 07:29:22+00:00;170;Teman2 di wilayah Kota Tangerang yang hobi dan punya klub voli, bisa seru2an bareng sembari memperluas jaringan nih 👍 https://t.co/PVq7IfckUm;wilayah kota tangerang hobi klub voli bareng sembari memperluas jaringan nih 👍
1565240097632653312;2022-09-01 07:28:14+00:00;100;"Mantap Demokrat Riau, semoga inovasi baik ini dapat dilaksanakan di wilayah2 lainnya juga 👍 Bagi warga Riau &amp; sekitarnya yang ingin berkonsultasi seputar kesehatan, bisa mendaftarkan diri yaa. Salam sehat semuanya 😊 https://t.co/TnBSjhiraA";mantap demokrat riau semoga inovasi dilaksanakan 👍 warga riau berkonsultasi seputar kesehatan mendaftarkan yaa sehat 😊
1564884333827354624;2022-08-31 07:54:33+00:00;415;"Kemarin kembali ke Surabaya bertemu lgsg dosen &amp; teman2 kuliah di Unair. Kami berdiskusi ttg kesiapan disertasi masing2. Menyimak kesan &amp; pengalaman teman2 yg sudah ujian klasifikasi. Jd ikut tegang menunggu ujian saya 😁. Terima kasih semuanya, semoga kita bisa lulus bareng! 💪🏻 https://t.co/5ehnupRhnI";kemarin surabaya bertemu lgsg dosen kuliah unair berdiskusi ttg kesiapan disertasi menyimak kesan pengalaman yg ujian klasifikasi jd tegang menunggu ujian 😁 terima kasih semoga lulus bareng 💪🏻
1564819882830872586;2022-08-31 03:38:27+00:00;164;Keren! Salam untuk peserta yang ikutan ya, tetap semangat semuanya 💪🏻 https://t.co/IWQtDpOH4b;keren peserta ikutan semangat 💪🏻
1564522714945437696;2022-08-30 07:57:37+00:00;647;"Dalam perjalanan saya ke Surabaya kemarin, Alhamdulillah, tidak sengaja satu penerbangan dengan KH Said Aqil Siradj. Senang bisa silaturahmi &amp; mendengar nasehat dari beliau. Semoga Kyai senantiasa sehat dan sukses selalu. Terima kasih atas diskusi singkatnya Kiyai. 🙏🏻 https://t.co/uyNjPjV0y0";perjalanan surabaya kemarin alhamdulillah sengaja penerbangan kh said aqil siradj senang silaturahmi mendengar nasehat beliau semoga kyai senantiasa sehat sukses terima kasih diskusi singkatnya kiyai 🙏🏻
1564522329115598849;2022-08-30 07:56:05+00:00;107;Keren, terima kasih Mas Ali dan Ibu Melani. Salam untuk warga Cipulir. Kapan2 saya mampir berkunjung ya 😁👍🏻 https://t.co/30OQvQXoxm;keren terima kasih mas ali melani warga cipulir ir berkunjung 😁👍🏻
1564183599876046848;2022-08-29 09:30:05+00:00;364;Saat ke Solo Jumat lalu bersama @AnnisaPohan, kami berkunjung ke batik Go Tik Swan utk membeli sejumlah kain batik. Saat ingin pamit pulang saya dihadiahi blangkon oleh Pak KRAr Hardjo Suwarno. Utk teman2 yg jg suka koleksi kain batik. Bisa mampir ke sini 😁👍🏻 https://t.co/YXaqtTnZzf;solo jumat berkunjung batik go tik swan utk membeli kain batik pamit pulang dihadiahi blangkon krar hardjo suwarno utk yg jg suka koleksi kain batik ir 😁👍🏻
1564183286309867526;2022-08-29 09:28:51+00:00;120;Alhamdulillah, terima kasih Mbak Vera, semoga bantuan ini dapat bermanfaat bagi warga setempat. Terus berkontribusi bagi rakyat! https://t.co/CYIRWXiHRj;alhamdulillah terima kasih mbak vera semoga bantuan bermanfaat warga berkontribusi rakyat
1564106287939727360;2022-08-29 04:22:53+00:00;154;Selamat hari senin teman2 semua. Selama pandemi ini kita banyak beradaptasi dan belajar hal-hal baru, termasuk meeting virtual lintas kota yang sebelumnya jarang kita lakukan. Masih ada yang WFH, atau sudah kerja di kantor nih?;selamat senin pandemi beradaptasi belajar halhal meeting virtual lintas kota jarang lakukan wfh kantor nih
1563810057548341248;2022-08-28 08:45:46+00:00;131;Luar Biasa Mas Hasani 👍🏻 Salam untuk warga di sana https://t.co/SwAEtwDQ76;mas hasani 👍🏻 warga
1563809938325274624;2022-08-28 08:45:18+00:00;160;Keren nih Demokrat Situbondo, semakin kreatif berkarya. Semoga bisa menginspirasi kader2 daerah lain 😁 https://t.co/3xMGoeM2LQ;keren nih demokrat situbondo kreatif berkarya semoga menginspirasi daerah 😁
1563736525023903744;2022-08-28 03:53:35+00:00;57;"Meski PDRI tumbuh dr segala keterbatasan, tp tdk pernah menghentikan langkah utk memajukan perempuan2 demokrat menjadi politisi2 yg handal. Semoga PDRI bisa terus eksis, semakin maju &amp; sukses.";pdri tumbuh dr keterbatasan tp tdk menghentikan langkah utk memajukan demokrat yg handal semoga pdri eksis maju sukses
1563736522591191040;2022-08-28 03:53:34+00:00;341;"Kemarin didampingi @AnnisaPohan, saya hadir &amp; membuka acara Kongres II Perempuan Demokrat Republik Indonesia (PDRI) di Jakarta. PDRI hadir menjadi bagian integral yg tdk terpisahkan dari perjuangan @PDemokrat sejak awal. Bangga melihat PDRI tetap kokoh &amp; berkembang. https://t.co/xX1yCLCih0";kemarin did ingi hadir membuka acara kongres ii perempuan demokrat republik indonesia pdri jakarta pdri hadir integral yg tdk terpisahkan perjuangan bangga pdri kokoh berkembang
1563426452380733442;2022-08-27 07:21:27+00:00;0;@ana_lisaidris Lebih baik, Insya Allah 😊;insya allah 😊
1563426372764450816;2022-08-27 07:21:08+00:00;3;@Bansul2 @PDemokrat Insya Allah kita bisa terus berkontribusi bagi rakyat;insya allah berkontribusi rakyat
1563426287481671681;2022-08-27 07:20:48+00:00;145;Mantap, semangat terus Demokrat Bekasi 💪🏻Salam untuk semua! https://t.co/dE0EHtBUKY;mantap semangat demokrat bekasi 💪🏻salam
