,id,dateTime,userName,content,clean_text,clean_text_stem
1282,1600048466645815296,2022-12-06 08:44:16+00:00,RyanRahmadhan,"@TeddGus @aniesbaswedan Gemetaran, frasa apa tu...?? 
Obat mencret apa an. Ted",gemetaran frasa tu obat mencret an ted,gemetar frasa tu obat mencret an ted
1283,1600048463919845377,2022-12-06 08:44:15+00:00,Denbagussenja,@lem_bahmanah @olvaholvah @aniesbaswedan @NasDem @sobat_anies @Relawananies @AniesIndonesia Baru satu partai yg deklarasi jika nanti udh ada pks dan demokrt mgkim lu bis bayangkan ramainya sprt apa..blm lg bny d bbrp daerah bnyk yg partai koalisi pmeritah kadernya dukung pk anis..ada golkar pan dan pkb....dasyaaaat sekali,partai deklarasi udh pks demokrt mgkim bis bayangkan ramainya sprt apablm lg bny bbrp daerah bnyk partai koalisi pmeritah kadernya dukung pk anisada golkar pan pkbdasyaaaat,partai deklarasi udh pks demokrt mgkim bis bayang ramai sprt apablm lg bny bbrp daerah bnyk partai koalisi pmeritah kader dukung pk anisada golkar pan pkbdasyaaaat
1284,1600048462799990784,2022-12-06 08:44:15+00:00,Widodo64194059,"@TeddGus @aniesbaswedan Gue yg ga gemetaran menjawabmu Mas Tedi. Ini jwbnya:! kel! kel! kel...! kel😀😀😀kadrun mana kadrun, mengo lambemu jejeli tungkak! https://t.co/7ZnLgBGQ2G",gue ga gemetaran menjawabmu mas tedi jwbnya kel kel kel kel😀😀😀kadrun kadrun mengo lambemu jejeli tungkak,gue ga gemetar jawab mas tedi jwbnya kel kel kel kel kadrun kadrun mengo lambe jejeli tungkak
1285,1600048335309926402,2022-12-06 08:43:45+00:00,koncekgot,@aniesbaswedan @NasDem @nasdem_riau Semoga jadi next president..Indonesia jaya,semoga next presidentindonesia jaya,moga next presidentindonesia jaya
1286,1600048331849232385,2022-12-06 08:43:44+00:00,arizalmania,@TeddGus @aniesbaswedan oooohhhhh begitu yaaaaaa https://t.co/vyUxvMVHvF,oooohhhhh yaaaaaa,oooohhhhh yaaaaaa
1287,1600048310433157121,2022-12-06 08:43:39+00:00,warga_songong,"@eyang_bukan @olvaholvah @aniesbaswedan @NasDem @sobat_anies @Relawananies @AniesIndonesia Ini detailnya ya bong....
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 https://t.co/sSyR53I4pI",detailnya bong 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,detail bong
1288,1600048198172954625,2022-12-06 08:43:12+00:00,sup3r4banx,@asrisal_od @Ariefkasam2 @NasDem @aniesbaswedan Akun bot jin kadrun tolol ngocehh,akun bot jin kadrun tolol ngocehh,akun bot jin kadrun tolol ngocehh
1289,1600048140601655296,2022-12-06 08:42:58+00:00,Desto11879838,@ch_chotimah2 @aniesbaswedan Pendukung dan yang didukung sama2 gak waras..kasian  oh kasian,pendukung didukung waraskasian oh kasian,dukung dukung waraskasian oh kasi
1290,1600048112516890624,2022-12-06 08:42:52+00:00,anggineerin,"Nabi Surya Paloh?
Nabi Jusuf Kalla?
Nabi Riza Chalid?

Wah semenjak kolab sama @aniesbaswedan partai @NasDem jd semakin rilijies 😎 https://t.co/Fv41MED1w2",nabi surya paloh nabi jusuf kalla nabi riza chalid semenjak kolab partai jd rilijies 😎,nabi surya paloh nabi jusuf kalla nabi riza chalid semenjak kolab partai jd rilijies
1291,1600048058678792194,2022-12-06 08:42:39+00:00,QianzyZ,@TeddGus @aniesbaswedan Waketum Partai garuda terpaksa cari panggung di medsos karena tidak ada panggung diluar medsos,waketum partai garuda terpaksa cari panggung medsos panggung diluar medsos,waketum partai garuda paksa cari panggung medsos panggung luar medsos
1292,1600048037446832129,2022-12-06 08:42:34+00:00,warga_songong,"@BobbyWi54718653 @olvaholvah @aniesbaswedan @NasDem @sobat_anies @Relawananies @AniesIndonesia Aslinya ini ya bong...
🤣🤣🤣🤣🤣🤣🤣🤣 https://t.co/xjgmWjukmI",aslinya bong 🤣🤣🤣🤣🤣🤣🤣🤣,asli bong
